Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
1986-03-13,0.05970701202750206,0.06237295253786259,0.05437635727563147,0.05437635727563147,1031788800,,,,,,,,,,,
1986-03-14,0.0618392638862133,0.06290600779778482,0.059707002331721604,0.059707002331721604,308160000,,,,,,,,,,,
1986-03-17,0.06290604174137115,0.06343910741763197,0.061839297254193015,0.061839297254193015,133171200,,,,,,,,,,,
1986-03-18,0.06130622327327728,0.06343909882405376,0.06077315766922654,0.062906033220003,67766400,,,,,,,,,,,
1986-03-19,0.06024006009101868,0.061839256054351345,0.05970699476990778,0.06130619073324045,47894400,,,,,,,,,,,
1986-03-20,0.05864088237285614,0.06024007883375314,0.05810781688589047,0.06024007883375314,58435200,,,,,,,,,,,
1986-03-21,0.057041723281145096,0.05970705246208446,0.05597559160876935,0.058640920789708714,59990400,,,,,,,,,,,
1986-03-24,0.05544251203536987,0.05704170914769407,0.05490944633126182,0.05704170914769407,65289600,,,,,,,,,,,
1986-03-25,0.056508634239435196,0.056508634239435196,0.05490943738758888,0.05544250300487099,32083200,,,,,,,,,,,
1986-03-26,0.058107826858758926,0.058640892437213,0.055975564544942596,0.05650863012339668,22752000,,,,,,,,,,,
1986-03-27,0.05917394533753395,0.059173945337533944,0.058107814409046415,0.058107814409046415,16848000,,,,,,,,,,,
1986-03-31,0.05864088237285614,0.05917394785982181,0.0575747513989248,0.05917394785982181,12873600,,,,,,,,,,,
1986-04-01,0.058107826858758926,0.058640892437213,0.05810782685875892,0.058640892437213,11088000,,,,,,,,,,,
1986-04-02,0.05864088237285614,0.05970701334678747,0.05810781688589047,0.05810781688589047,27014400,,,,,,,,,,,
1986-04-03,0.05917394533753395,0.06077314173026525,0.059173945337533944,0.059173945337533944,23040000,,,58.507684821673315,,,,,,,,
1986-04-04,0.05917394533753395,0.05970701080177771,0.059173945337533944,0.059173945337533944,26582400,,,58.50768482167331,,,,,,,,
1986-04-07,0.058107826858758926,0.05970702359412117,0.05704169570185076,0.059173958015667084,16560000,,,58.50773421141717,,,,,,,,
1986-04-08,0.05864088237285614,0.05970701334678747,0.05810781688589047,0.05810781688589047,10252800,,,52.814413602886084,,,,,,,,
1986-04-09,0.05970701202750206,0.060240077502689116,0.058640881077127935,0.058640881077127935,12153600,,,55.16367768449051,,,,,,,,
1986-04-10,0.06024006009101868,0.060773125412129564,0.058640864127686,0.05970699476990778,13881600,0.0588008367864923,,59.50599818681257,,,,0.05486756980011181,0.0588008367864923,0.06273410377287278,13.378268750365926,0.6151915171984503
1986-04-11,0.06130622327327728,0.062372967615952256,0.06077315766922654,0.06077315766922654,17222400,0.05912067680617204,,63.330713224352394,,,,0.05566753261892991,0.05912067680617204,0.06257382099341417,11.681680162638566,0.739271917627954
1986-04-14,0.0618392638862133,0.0623729424091619,0.06130619849759038,0.06130619849759038,12153600,0.059200636614465486,,65.1052696953214,,,,0.055625000170073435,0.059200636614465486,0.06277627305885754,12.079722951892567,0.794431762830252
1986-04-15,0.0618392638862133,0.0618392638862133,0.059707002331721604,0.0618392638862133,9302400,0.0592006349460665,,66.83384075014905,,,,0.055625003426465196,0.0592006349460665,0.06277626646566781,12.079706654696558,0.8689738338083864
1986-04-16,0.06397216022014618,0.06450522578913297,0.061306219240679125,0.06183928480966591,31910400,0.05914729752554966,,66.83391019806386,,,,0.05576790991991856,0.05914729752554966,0.06252668513118076,11.427022863289116,0.8982951348390124
1986-04-17,0.0645052120089531,0.0645052120089531,0.06397214655384452,0.06397214655384452,22003200,0.05928059531657985,,73.03280008446811,,,,0.055398217560945574,0.05928059531657985,0.06316297307221413,13.098308931956492,1.1042110701948151
1986-04-18,0.06237291544675827,0.06450517607952182,0.06183923715450675,0.06450517607952182,21628800,0.05949385017886829,,74.32435890804975,0.0017020946055582922,,,0.055003185016774765,0.05949385017886829,0.0639845153409618,15.096233135331916,1.0579714496367931
1986-04-21,0.06237291544675827,0.06290598060494916,0.06077310683812498,0.06237291544675827,22924800,0.059680449911720765,,61.612213458710684,0.0016594348037514486,,,0.05503942616564775,0.059680449911720765,0.06432147365779378,15.552911390373271,0.7900723722126745
1986-04-22,0.06130622327327728,0.062372967615952256,0.06130622327327729,0.062372967615952256,15552000,0.059947012835133685,,61.61238645521081,0.001607105105818532,,,0.05533049704975694,0.059947012835133685,0.06456352862051043,15.401987745654948,0.7627473720010894
1986-04-23,0.06157275289297104,0.06183928797893982,0.060773156786326846,0.06130622238263333,15609600,0.060240198804021795,,56.0501168489089,0.0014626949807821851,,,0.05608330641861687,0.060240198804021795,0.06439709118942673,13.80105799095538,0.6282236199275203
