Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,Open_SP500,High_SP500,Low_SP500,Close_SP500,Volume_SP500
1997-07-25,0.1114580035209655,0.1124999970197677,0.1109379976987838,0.1109379976987838,12408000,0.1030078493058681,0.0892344397306442,57.282557994528034,0.0076675165998681,-0.0002754981993681,0.0079430147992363,0.0696867317347668,0.1030078493058681,0.1363289668769694,64.69626886812988,0.6189958346384123,938.7899780273438,945.6500244140624,936.0900268554688,940.2999877929688,521510000
1997-07-28,0.1161459982395172,0.1197919994592666,0.1109379976987838,0.1114580035209655,51480000,0.1047916993498802,0.0890260997414588,57.635000650316,0.0072812906905387,-0.000529379286958,0.0078106699774967,0.0737499665107586,0.1047916993498802,0.1358334321890018,59.24464061886994,0.6073764825828905,936.4500122070312,942.969970703125,935.1900024414062,938.7899780273438,466920000
1997-07-29,0.1239579990506172,0.125,0.1166670024394989,0.1182290017604827,96288000,0.1069270994514226,0.0894219197332859,62.02813362142758,0.0074358509836405,-0.000299855195085,0.0077357061787255,0.0784647226841219,0.1069270994514226,0.1353894762187235,53.23697530995189,0.6985410846300855,942.2899780273438,942.9600219726562,932.5599975585938,936.4500122070312,544540000
1997-07-30,0.1223959997296333,0.1252599954605102,0.1213539987802505,0.125,50352000,0.1093229494988918,0.0901614996790886,65.84262245597559,0.0080123427995234,0.0002213092966383,0.0077910335028851,0.0833549233408444,0.1093229494988918,0.1352909756569392,47.50699880871885,0.8018529480387535,952.2899780273438,953.97998046875,941.97998046875,942.2899780273438,568470000
1997-07-31,0.1197919994592666,0.1218750029802322,0.1166670024394989,0.1218750029802322,29088000,0.1116276495158672,0.0908698397874832,62.71147850693992,0.0081234139152392,0.0002659043298832,0.0078575095853559,0.0901895949543052,0.1116276495158672,0.1330657040774292,38.409936345590936,0.738999146003162,954.3099975585938,957.72998046875,948.8900146484376,952.2899780273438,547830000
1997-08-01,0.1208330020308494,0.1208330020308494,0.1124999970197677,0.1171879991889,71760000,0.1134896494448185,0.0915781797468662,58.23812060785581,0.0077439688867593,-9.083255887728375e-05,0.0078348014456366,0.0976408174632893,0.1134896494448185,0.1293384814263476,27.930004293889763,0.6166757824296357,947.1400146484376,955.3499755859376,939.0399780273438,954.2899780273438,513750000
1997-08-04,0.1156250014901161,0.1205729991197586,0.1151039972901344,0.1187499985098838,53424000,0.1148437995463609,0.0925156797468662,59.28057827335889,0.0074830364725386,-0.0002814119784783,0.007764448451017,0.1024285185123702,0.1148437995463609,0.1272590805803516,21.62116036395817,0.6573141579650305,950.2999877929688,953.1799926757812,943.5999755859376,947.1400146484376,456000000
1997-08-05,0.1104170009493827,0.1166670024394989,0.1072919964790344,0.1166670024394989,60648000,0.1155729997903108,0.0934427598118782,57.22900569254141,0.0070271605472634,-0.0005898303230028,0.0076169908702663,0.104613553113434,0.1155729997903108,0.1265324464671877,18.965410081526056,0.5499113997924855,952.3699951171876,954.2100219726562,948.9199829101562,950.2999877929688,525710000
1997-08-06,0.1124999970197677,0.1156250014901161,0.109375,0.1104170009493827,24864000,0.1153386499732732,0.0941406798362732,51.47289182575181,0.0060913355804172,-0.0012205242318792,0.0073118598122965,0.1041510378841444,0.1153386499732732,0.126526262062402,19.399589108631385,0.2800402362594895,960.3200073242188,962.4299926757812,949.4500122070312,952.3699951171876,565200000
1997-08-07,0.1088540032505989,0.1130210012197494,0.1062500029802322,0.1124999970197677,40680000,0.1151302997022867,0.0947656798362732,53.16367906864344,0.0054548873803215,-0.0014855779455799,0.0069404653259015,0.103894299035754,0.1151302997022867,0.1263663003688194,19.518755176678383,0.3829520057633355,951.1900024414062,964.1699829101562,950.8699951171876,960.3200073242188,576030000
