Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,Open_SP500,High_SP500,Low_SP500,Close_SP500,Volume_SP500
1986-05-22,0.0661044120788574,0.0666374775638397,0.0661044120788574,0.0661044120788574,4406400,0.0684766154628108,0.0633481837527587,49.06569956857965,0.0011517335971604,-0.0005389887259961,0.0016907223231566,0.0655088004962935,0.0684766154628108,0.0714444304293282,8.668112308001364,0.100345134262669,240.1199951171875,240.25,235.4499969482422,235.4499969482422,144900000
1986-05-23,0.0661044120788574,0.0671705430488219,0.0661044120788574,0.0661044120788574,4089600,0.0683700011346895,0.0635827445095537,49.06569956857965,0.0009492811857959,-0.0005931529098885,0.0015424340956844,0.0652273244127915,0.0683700011346895,0.0715126778565874,9.1931451506248,0.1395446849423558,241.3500061035156,242.16000366210935,240.1199951171875,240.1199951171875,130200000
1986-05-27,0.0682366713881492,0.0682366713881492,0.0661044095304224,0.0661044095304224,13881600,0.0680767840944574,0.0637106925096541,49.06568682026363,0.0007798464016802,-0.0006100701552033,0.0013899165568836,0.0652538611501221,0.0680767840944574,0.0708997070387927,8.293349875101233,0.1506503006054568,244.75,244.75999450683597,241.3500061035156,241.3500061035156,121200000
1986-05-28,0.0703689306974411,0.0703689306974411,0.0682366689169348,0.0682366689169348,15523200,0.0678635272596872,0.063838639942909,58.72800697509071,0.000808305978842,-0.0004652884624332,0.0012735944412753,0.0658947891907963,0.0678635272596872,0.0698322653285781,5.802050522241026,0.5947667094835567,246.6300048828125,247.3999938964844,244.75,244.75,159600000
1986-05-29,0.0719687715172767,0.0730349028719436,0.0698358956732852,0.0703689613506187,45676800,0.0678635274586467,0.0639878988113215,65.7293950989762,0.0009914893063272,-0.0002256841079584,0.0012171734142856,0.0658947883769662,0.0678635274586467,0.0698322665403272,5.802053490013987,1.1363041998011565,247.97999572753903,248.32000732421875,245.2899932861328,246.6300048828125,135700000
1986-05-30,0.0746340975165367,0.0757002288371,0.07250183487541,0.07250183487541,27072000,0.0680501335572157,0.0642118112392184,71.02437736570593,0.0012938537408778,6.134426127372321e-05,0.0012325094796041,0.0652438564943014,0.0680501335572157,0.07085641062013,8.247675401121219,1.2931685322566298,247.3500061035156,249.19000244140625,246.42999267578125,247.97999572753903,151200000
1986-06-02,0.072501815855503,0.0746340779372585,0.072501815855503,0.0746340779372585,19728000,0.0683966583367566,0.0644996909151379,75.15681496046425,0.00168609764478,0.0003628705321407,0.0013232271126393,0.0643915967349761,0.0683966583367566,0.0724017199385371,11.7112785892587,1.2786920927419576,245.0399932861328,247.7400054931641,243.8300018310547,246.0399932861328,120600000
1986-06-03,0.072501815855503,0.072501815855503,0.071435071680148,0.072501815855503,5011200,0.0686365663284742,0.0647769093526162,65.15038678094032,0.0018041014758479,0.0003846994905668,0.001419401985281,0.0642679614865419,0.0686365663284742,0.0730051711704065,12.729671880803089,0.9423894660748507,245.50999450683597,245.50999450683597,243.6699981689453,245.0399932861328,114700000
1986-06-04,0.0719687715172767,0.0730349028719436,0.0714350927052855,0.0725018371946102,4723200,0.0688764790708827,0.0650861122201739,65.1504367876636,0.0018759967611335,0.000365275820682,0.0015107209404515,0.0642215410776708,0.0688764790708827,0.0735314170640946,13.516771054517294,0.8894099265139711,243.94000244140625,246.3000030517578,242.58999633789065,245.50999450683597,117000000
1986-06-05,0.0730348601937294,0.0730348601937294,0.0714350509619262,0.0719687294620602,13708800,0.0690897364266638,0.0654166372610186,62.72873648012848,0.0018684189830641,0.0002861584340901,0.001582260548974,0.0642810153833328,0.0690897364266638,0.0738984574699947,13.92021823222681,0.7993512214010885,245.6499938964844,245.66000366210935,243.41000366210935,243.94000244140625,110900000
1986-06-06,0.0730348601937294,0.0730348601937294,0.0719687294620602,0.0730348601937294,3427200,0.0693562991401644,0.065747161572604,65.49129738157583,0.0019262369192048,0.0002751810961846,0.0016510558230202,0.0642998078561896,0.0693562991401644,0.0744127904241391,14.581202707358672,0.8637464050638509,245.6699981689453,246.07000732421875,244.42999267578125,245.6499938964844,110900000
1986-06-09,0.0698358640074729,0.0730348697555999,0.0698358640074729,0.0730348697555999,12672000,0.0695962102466826,0.0660457032648426,65.49132208647852,0.0019495852169092,0.0002388235151112,0.001710761701798,0.0643242535700433,0.0695962102466826,0.0748681669233219,15.150125726538596,0.8261274437396698,239.9600067138672,245.6699981689453,239.67999267578125,245.6699981689453,123300000
1986-06-10,0.0698358640074729,0.0698358640074729,0.0687697331362239,0.0698358640074729,3427200,0.0697028231508704,0.0662589412870633,52.062537908478205,0.0016904692056657,-1.6233996905815323e-05,0.0017067032025715,0.0645025194563392,0.0697028231508704,0.0749031268454016,14.921357441362904,0.5127916429902428,239.5800018310547,240.0800018310547,238.22999572753903,239.9600067138672,125000000
1986-06-11,0.0698358640074729,0.0698358640074729,0.0687697331362239,0.0698358640074729,2304000,0.0697827816121106,0.0664828404177113,52.06253790847821,0.0014681934794132,-0.0001908077785266,0.0016590012579399,0.0646261142203976,0.0697827816121106,0.0749394490038235,14.779197024206988,0.5051469671524356,241.1300048828125,241.1300048828125,239.2100067138672,239.5800018310547,127400000
1986-06-12,0.0671705901622772,0.0698359194566506,0.0666375243034025,0.0698359194566506,13708800,0.0698360907423141,0.0667174021738124,52.06273550333694,0.0012773187043131,-0.0003053460429013,0.0015826647472145,0.064700415136861,0.0698360907423141,0.0749717663477671,14.707798076507585,0.4999833239405508,241.4900054931641,241.63999938964844,240.6999969482422,241.2400054931641,109100000
1986-06-13,0.0671705901622772,0.0677036560211519,0.0666375243034025,0.0671705901622772,7891200,0.0697827866810205,0.0668773356663537,42.90741765931933,0.0009005977407456,-0.0005456536051751,0.0014462513459207,0.0645604166398433,0.0697827866810205,0.0750051567221976,14.96750212928226,0.2499031571732043,245.72999572753903,245.91000366210935,241.7100067138672,241.7100067138672,141200000
1986-06-16,0.0666375085711479,0.0677036400371974,0.0661044428381231,0.0671705743041726,9590400,0.0697294806570956,0.0670372688417329,42.9073693129997,0.0005951815015119,-0.000680855875527,0.001276037377039,0.0644239709372893,0.0697294806570956,0.075034990376902,15.21740781606252,0.2588444383232229,246.1300048828125,246.5,245.1699981689453,245.72999572753903,112100000
1986-06-17,0.0677035823464393,0.0687697129040306,0.0671705170676437,0.0671705170676437,13075200,0.0696495208652763,0.0671971997192813,42.90718139528489,0.0003491080131413,-0.0007415434911181,0.0010906515042594,0.0642413523013175,0.0696495208652763,0.075057689429235,15.529664803925431,0.2708093074101623,244.3500061035156,246.25999450683597,243.6000061035156,246.1300048828125,123100000
1986-06-18,0.0671705901622772,0.0677036560211519,0.0661044584445278,0.0677036560211519,4348800,0.0696495208652763,0.0673891162066724,45.30986529040423,0.0001948665582801,-0.0007166279567834,0.0009114945150636,0.0642413523013175,0.0696495208652763,0.075057689429235,15.529664803925431,0.3200994642537502,244.9900054931641,245.25,242.57000732421875,244.3500061035156,117000000
1986-06-19,0.0666375085711479,0.0677036400371974,0.0661044428381231,0.0671705743041726,8467200,0.0696495224280438,0.0675597097053362,43.34560828274585,2.927637481758838e-05,-0.0007057745121968,0.0007350508870144,0.0642413567294128,0.0696495224280438,0.0750576881266748,15.529656227631072,0.2708143331759701,244.05999755859372,245.8000030517578,244.0500030517578,244.9900054931641,129000000
1986-06-20,0.0669040232896804,0.0671705537869651,0.0666374882167649,0.0666374882167649,3801600,0.0696761762349392,0.0676983191311943,41.41220632850497,-0.0001433185436977,-0.0007026955445697,0.0005593770008719,0.0643333003181167,0.0696761762349392,0.0750190521517617,15.336306340368097,0.2156317996636698,247.5800018310547,247.6000061035156,243.97999572753903,244.05999755859372,149100000
1986-06-23,0.0677035823464393,0.0677035823464393,0.0655713212312568,0.0669039867160601,46195200,0.0697161549667993,0.0678209360075628,42.78612342835316,-0.0002556500834033,-0.0006520216674202,0.0003963715840169,0.0644696859661342,0.0697161549667993,0.0749626239674644,15.05094193207762,0.2319941993002557,245.25999450683597,247.5800018310547,244.4499969482422,247.5800018310547,123800000
1986-06-24,0.0671705901622772,0.0682367218800266,0.0666375243034025,0.0677036560211519,14572800,0.0697961172913358,0.0679488850103069,46.8163707444956,-0.0002769544496223,-0.0005386608269114,0.000261706377289,0.0647265068069527,0.0697961172913358,0.0748657277757189,14.526912616706404,0.293627017634813,247.02999877929688,248.25999450683597,244.52999877929688,245.25999450683597,140600000
1986-06-25,0.0661044120788574,0.0677036085338042,0.0661044120788574,0.0671705430488219,15235200,0.0697428109979302,0.0680555104445475,44.56267599584898,-0.0003330172591293,-0.0004757789091347,0.0001427616500053,0.0645870437035494,0.0697428109979302,0.074898578292311,14.785086005592214,0.2505446035247068,248.92999267578125,250.1300048828125,247.02999877929688,247.02999877929688,161800000
1986-06-26,0.0639721304178237,0.0666374570210776,0.0639721304178237,0.0661043917004268,19152000,0.0695295825154206,0.0681408131585366,40.376562625402784,-0.0004581951546649,-0.0004807654437362,2.2570289071311304e-05,0.0641472710236126,0.0695295825154206,0.0749118940072285,15.482076253267422,0.1818104247397218,248.7400054931641,249.42999267578125,247.72000122070312,248.92999267578125,134100000
1986-06-27,0.0634390637278556,0.064505194346145,0.062905998418711,0.0639721290370003,10396800,0.0691030972235001,0.0681408126604195,33.5821132043025,-0.0007211424345212,-0.000594970178874,-0.0001261722556471,0.0633889114378769,0.0691030972235001,0.0748172830091233,16.538146668424503,0.0510324323537753,249.6000061035156,249.7400054931641,248.7400054931641,248.7400054931641,123800000
1986-06-30,0.0655713602900505,0.0671705570790285,0.0629060323084204,0.0634390979047464,62352000,0.0685433482218745,0.0681194899411315,32.126695864518055,-0.0009614581152206,-0.0006682286876587,-0.0002932294275618,0.0629133862736274,0.0685433482218745,0.0741733101701215,16.427449473354848,0.046688737504052,250.83999633789065,251.80999755859372,249.6000061035156,249.6000061035156,135100000
1986-07-01,0.0655713602900505,0.0655713602900505,0.0650382946937245,0.0655713602900505,47577600,0.0681968254436019,0.0681834577204102,42.80516690790405,-0.0009686878387048,-0.0005403667289143,-0.0004283211097904,0.0627334191208626,0.0681968254436019,0.0736602317663411,16.022465231193024,0.2597226896136269,252.0399932861328,252.0399932861328,250.52999877929688,250.6699981689453,147700000
1986-07-02,0.0655713602900505,0.0655713602900505,0.0650382946937245,0.0655713602900505,52617600,0.0678503015983739,0.0682474258771011,42.80516690790405,-0.0009633129743268,-0.0004279934916291,-0.0005353194826977,0.0626502552749899,0.0678503015983739,0.0730503479217579,15.32799766805642,0.2808729801044974,252.6999969482422,253.1999969482422,251.7899932861328,252.0399932861328,150000000
1986-07-03,0.0666375085711479,0.0671705743041726,0.0661044428381231,0.0661044428381231,14140800,0.067557087267177,0.0683433903603942,45.30043460540544,-0.0009055988690639,-0.0002962235090929,-0.0006093753599709,0.0626669034119693,0.067557087267177,0.0724472711223847,14.477189745815409,0.3514734341218132,251.7899932861328,252.94000244140625,251.22999572753903,252.6999969482422,108300000
1986-07-07,0.0639721304178237,0.0666374570210776,0.0639721304178237,0.0666374570210776,14054400,0.0672372171085444,0.0684446851764502,47.754781152759534,-0.0008075414002711,-0.0001585328322401,-0.000649008568031,0.0630333409001942,0.0672372171085444,0.0714410933168947,12.504610955458544,0.4286658243794672,244.0500030517578,251.80999755859372,243.6300048828125,251.7899932861328,138200000
1986-07-08,0.0623729713261127,0.0639721682333907,0.0618392925557434,0.0639721682333907,14256000,0.066784082032434,0.0683593945682923,38.46151137221906,-0.0009341286268697,-0.0002280960470709,-0.0007060325797987,0.0632825390618889,0.066784082032434,0.070285625002979,10.486160366311507,0.0984750404754373,241.58999633789065,244.05999755859372,239.07000732421875,244.0500030517578,174100000
1986-07-09,0.0597070306539535,0.0623729719959921,0.0591739650124691,0.0623729719959921,46137600,0.0664109374318599,0.0681674790015109,34.16535752070015,-0.0011502325227509,-0.0003553599543617,-0.0007948725683892,0.0627051636518097,0.0664109374318599,0.0701167112119102,11.160130916244116,-0.044820822253895,242.82000732421875,243.07000732421875,241.4600067138672,241.58999633789065,142900000
1986-07-10,0.0581078417599201,0.0602401046205334,0.0554425131841534,0.0597070389053801,46886400,0.0659044961767553,0.0679115836673717,28.458493165488555,-0.0015191036561226,-0.0005793848701867,-0.0009397187859358,0.0615057173677652,0.0659044961767553,0.0703032749857453,13.34894905255796,-0.2044520241287317,243.00999450683597,243.44000244140625,239.66000366210935,242.82000732421875,146200000
