Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,Open_SP500,High_SP500,Low_SP500,Close_SP500,Volume_SP500
2004-10-28,4.814320087432861,4.841468240472798,4.622545147111033,4.649443202667278,593278128,3.7401391456233934,3.13990327935494,81.01038071992272,0.4047295943295701,0.0929551754878435,0.3117744188417266,2.823429047714444,3.7401391456233934,4.656849243532345,49.020106590507936,0.9959605327344164,1127.43994140625,1130.6700439453125,1120.5999755859375,1125.3399658203125,1628200000
2004-10-29,4.748071193695068,4.979945747750528,4.74707507479854,4.953545037730166,845653500,3.8249315063068017,3.189162274251282,84.07529907067453,0.4437063487772135,0.1055455439483895,0.338160804828824,2.7956019808694474,3.8249315063068017,4.854261031744156,53.82211544128972,1.0482275129258654,1130.199951171875,1131.4000244140625,1124.6199951171875,1127.43994140625,1500800000
2004-11-01,4.88231372833252,4.923159819130548,4.763761829386831,4.820547244590963,488507004,3.897532353636288,3.2352582118901,78.13563510695987,0.458577698834465,0.0963335152045127,0.3622441836299522,2.80436014996455,3.897532353636288,4.990704557308025,56.09560637267519,0.9221726859933236,1130.510009765625,1133.4100341796875,1127.5999755859375,1130.199951171875,1395900000
2004-11-02,4.853423118591309,4.962510706109523,4.815316234599533,4.9508045302717045,453398148,3.977380802373015,3.2791076109167143,79.65184967385885,0.4753939793742572,0.0905198365954439,0.3848741427788132,2.8231375083573704,3.977380802373015,5.131624096388659,58.0403713583065,0.921671814315733,1130.56005859375,1140.47998046875,1128.1199951171875,1130.510009765625,1659000000
2004-11-03,4.77372407913208,5.021039642844291,4.750810498923543,4.935860806175282,554992452,4.052883167759204,3.322414062192611,78.97521211787952,0.4819594407880636,0.0776682384074002,0.4042912023806633,2.856067961283638,4.052883167759204,5.249698374234771,59.0599411301201,0.8688863717801133,1143.199951171875,1147.5699462890625,1130.5400390625,1130.5400390625,1767500000
2004-11-04,4.600128173828125,4.742092404600461,4.566505016585392,4.693276895447896,575807616,4.117040893789201,3.363997021581045,68.76334685414913,0.4622594824555213,0.0463746240598863,0.4158848583956349,2.9273794624880027,4.117040893789201,5.3067023250904,57.792062891377775,0.7421848714673527,1161.6700439453125,1161.6700439453125,1142.3399658203125,1143.199951171875,1782700000
2004-11-05,4.217823028564453,4.540354829580499,4.197898278603211,4.532384929596002,792530676,4.170912485655987,3.402367139310204,62.9494997458854,0.4287224411018906,0.0102700661650045,0.4184523749368861,3.008795533833171,4.170912485655987,5.333029437478803,55.72483027727887,0.6555232644068373,1166.1700439453125,1170.8699951171875,1160.6600341796875,1161.6700439453125,1724400000
2004-11-08,4.297521114349365,4.369498872688321,4.219067398403149,4.257173800864697,447224328,4.213165432717931,3.4336639552033628,54.46645045839046,0.3756070914120544,-0.0342762268198653,0.4098833182319197,3.104243434100006,4.213165432717931,5.322087431335856,52.64080019295869,0.5198428600936833,1164.8900146484375,1166.77001953125,1162.3199462890625,1166.1700439453125,1358700000
2004-11-09,4.201634883880615,4.363522956105478,4.116207363428496,4.336126600726194,442125432,4.262553994031143,3.46794450944336,56.28641271891505,0.3360103075538454,-0.0590984085424594,0.3951087160963049,3.226505886335429,4.262553994031143,5.298602101726857,48.611612153018704,0.5355063660406102,1164.0799560546875,1168.9599609375,1162.47998046875,1164.8900146484375,1450800000
2004-11-10,4.180713176727295,4.296774059940378,4.142606296234313,4.250698229570212,425334240,4.29661284170488,3.5020008993654432,53.78155256488507,0.2943432101647003,-0.0806124047452836,0.3749556149099839,3.310344671659456,4.29661284170488,5.282881011750304,45.909101256331816,0.4767230589361139,1162.9100341796875,1169.25,1162.510009765625,1164.0799560546875,1504300000
2004-11-11,4.558286666870117,4.576467850215013,4.173489189387789,4.212342564701145,598820580,4.3316305446208645,3.5350909275048834,52.64868405011776,0.2552839986575561,-0.0957372930019422,0.3510212916594984,3.411786442842954,4.3316305446208645,5.251474646398775,42.471032203805926,0.4351585884558289,1173.47998046875,1174.800048828125,1162.9100341796875,1162.9100341796875,1393000000
