Open,Open_SP500,Close_lag_1,SMA_20_lag1,SMA_50_lag1,RSI_14_lag1,MACD_12_26_9_lag1,MACDh_12_26_9_lag1,MACDs_12_26_9_lag1,BBL_20_2.0_lag1,BBM_20_2.0_lag1,BBU_20_2.0_lag1,BBB_20_2.0_lag1,BBP_20_2.0_lag1,BBW_lag1,BB%B_lag1,Squeeze_lag1,Breakout_lag1,Dist_from_Middle_lag1,Z_Score_lag1,BB_Ratio_lag1,MACD_Buy_Signal_lag1,MACD_Sell_Signal_lag1,days_since_covid_begin,days_since_covid_end,season_Spring,season_Summer,season_Winter,day,month,year,day_of_week,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Close_lag_8,Close_lag_9,Close_lag_10,Close_lag_11,Close_lag_12,Close_lag_13,Close_lag_14,Close_lag_15,High_SP500_lag_1,Low_SP500_lag_1,Close_SP500_lag_1,Volume_SP500_lag_1,Volume_lag_1,High_lag_1,Low_lag_1,ChangeRatio
0.0597070045769214,233.66000366210935,0.0581078270854359,0.06486495098419759,0.06745312250720673,25.686672700946687,-0.0022093184887035933,-0.0008590964016964723,-0.001350222087007121,0.058870781026710124,0.06486495098419759,0.07085912094168506,18.48199949753379,-0.06364133371970852,0.011988339914974937,-0.06364133371970852,0,1,-0.006757123898761687,-2.2545653348788317,1.2036382005792607,0,0,-12293,-13443,False,True,False,15,7,1986,1,0.0581078083509171,0.0597070274219359,0.0623729447546107,0.0639721529501748,0.0666374958260807,0.0661044206651837,0.0655713677406311,0.0655713677406311,0.0634391051130476,0.063972174116118,0.0661044301950099,0.0671705657610523,0.067703603453193,0.0669040014412349,242.22000122070312,238.0399932861328,242.22000122070312,123200000.0,28598400.0,0.0602400894075701,0.0581078270854359,1.376023043320795
0.0602400824427604,234.91000366210935,0.0613062184198686,0.06294579653597535,0.06624301900590267,40.53262744992298,-0.00042586961783812327,0.0002532217445675452,-0.0006790913624056685,0.0574718788520715,0.06294579653597535,0.06841971421987919,17.392480467779425,0.3502372331129536,0.01094783536780769,0.3502372331129536,0,0,-0.001639578116106745,-0.5990510675481856,1.1904902986726194,0,0,-12276,-13426,False,True,False,1,8,1986,4,0.0634391219534243,0.0650383054856756,0.0666374979959488,0.0661044206651837,0.0650383031001461,0.0655713645639391,0.0634391051130476,0.0634391084313392,0.0629060427465604,0.0618392606330151,0.0602401003809153,0.0589074041761045,0.0581078270854359,0.0581078083509171,236.9199981689453,235.88999938964844,236.58999633789065,112700000.0,15638400.0,0.0618392839817183,0.0607731528580188,-0.8695210240427114
0.0639721676707267,249.7700042724609,0.0645052194595336,0.06273250999240684,0.06398796833945652,56.31143580895895,2.2856841683197016e-05,0.0006124011266401167,-0.0005895442849569197,0.057702236683861534,0.06273250999240684,0.06776278330095215,16.037213588788877,0.6762040905526265,0.010060546617090611,0.6762040905526265,0,0,0.0017727094671267513,0.7048163622105053,1.1743528014730216,0,0,-12257,-13407,False,True,False,20,8,1986,2,0.0653048200223681,0.0650382955807431,0.0634391041053771,0.0629060427465604,0.0613061952724354,0.0602401140282149,0.0586408835650213,0.0591739779330574,0.059707014560627,0.0602400699855895,0.0602400824427604,0.0607731479616623,0.0613062184198686,0.0634391219534243,247.4199981689453,245.82000732421875,247.3800048828125,109300000.0,20390400.0,0.0647717545056886,0.0634390884261746,2.1459137757425586e-05
0.061306245625019,231.72000122070312,0.0602401140282149,0.062865894173211,0.062436686434011845,42.183758881115324,-8.745873036046514e-05,-2.4435050970944322e-05,-6.302367938952082e-05,0.05886116812180593,0.062865894173211,0.06687062022461608,12.74053635623497,0.17216482334979683,0.00800945210281015,0.17216482334979683,0,0,-0.0026257801449961066,-1.3113407066008127,1.136073617945121,0,1,-12230,-13380,False,False,False,16,9,1986,1,0.0618392789994659,0.0645052389366684,0.0655713504928927,0.0645052364268393,0.0650382849762132,0.0623729728085199,0.0586408847316338,0.0586408988936622,0.0607731455562328,0.0623729626780929,0.0623729564249515,0.0623729564249515,0.0629060219333593,0.0629060044884681,232.82000732421875,229.44000244140625,230.6699981689453,155600000.0,22492800.0,0.061306245625019,0.0591739824314108,1.7698034175445763
0.0618392974138259,231.8300018310547,0.0639721675179457,0.06242605736146358,0.0626659305397253,54.74032320404219,0.0001267481120837688,0.00015877959908867678,-3.203148700490798e-05,0.05870328018027447,0.06242605736146358,0.06614883454265269,11.926997598561229,0.7076554788578919,0.007445554362378218,0.7076554788578919,0,0,0.0015461101564821153,0.8306219154315678,1.1268337022993151,0,0,-12221,-13371,False,False,False,25,9,1986,3,0.0629060364085851,0.0634390698490479,0.0634391084313392,0.0629060427465604,0.0613061952724354,0.061306245625019,0.0602401140282149,0.0618392789994659,0.0645052389366684,0.0655713504928927,0.0645052364268393,0.0650382849762132,0.0623729728085199,0.0586408847316338,237.05999755859372,235.52999877929688,235.66000366210935,134600000.0,4780800.0,0.0639721675179457,0.0629060362583503,-1.2499036980875997
0.0746340602636337,239.52999877929688,0.0714350547640597,0.06455834856749618,0.06323097847007268,67.52306613498048,0.002234599919542418,0.001151981590569528,0.0010826183289728902,0.056357263762210084,0.06455834856749618,0.07275943337278226,25.406736656876532,0.9192558886923765,0.016402169610572177,0.9192558886923765,0,0,0.006876706196563526,1.6770235547695058,1.291039140576064,0,0,-12200,-13350,False,False,False,16,10,1986,3,0.0709020060086547,0.073567959870454,0.0703689642564233,0.0682366905913924,0.0663709517973201,0.0650382977098603,0.0618392940254667,0.0597070169238586,0.0597070045769214,0.0602400699855895,0.0602400824427604,0.0618392789994659,0.0618392974138259,0.0631725770303921,239.02999877929688,235.2700042724609,235.3600006103516,144300000.0,63532800.0,0.0751671256578407,0.0714350547640597,4.478201227870377
0.0799647644162178,238.25999450683597,0.0804977715015411,0.06880972356523131,0.06528874394672583,79.53533801090039,0.004355408167872887,0.001334202583385157,0.0030212055844877302,0.05466063386117856,0.06880972356523131,0.08295881326928406,41.12526245114029,0.9130317985390239,0.0282981794081055,0.9130317985390239,0,0,0.011688047936309787,1.6521271941560958,1.5177067554681911,0,0,-12192,-13342,False,False,False,24,10,1986,4,0.0804977715015411,0.0778324492227753,0.0767663624154685,0.0746340870336137,0.0746340602636337,0.0714350547640597,0.0709020060086547,0.073567959870454,0.0703689642564233,0.0682366905913924,0.0663709517973201,0.0650382977098603,0.0618392940254667,0.0597070169238586,239.75999450683597,236.25999450683597,236.27999877929688,150900000.0,70444800.0,0.0810308414480492,0.0796981803086663,6.71670365459305e-05
0.0874282643198967,246.1999969482422,0.083163711149613,0.07639316325626504,0.0678156212034936,73.53973181856276,0.004932419167087698,0.00041931150699353083,0.004513107660094167,0.06450199612004336,0.07639316325626504,0.08828433039248672,31.131495619135737,0.784688114118092,0.02378233427244336,0.784688114118092,0,0,0.006770547893347967,1.1387524564723681,1.3687069502187583,0,0,-12181,-13331,False,False,False,4,11,1986,1,0.0836967949659929,0.0820976038907695,0.0844964510010101,0.0826306714987336,0.0804977801129351,0.0804978255695087,0.0804977715015411,0.0804977715015411,0.0778324492227753,0.0767663624154685,0.0746340870336137,0.0746340602636337,0.0714350547640597,0.0709020060086547,245.8000030517578,243.92999267578125,243.97000122070312,138200000.0,42192000.0,0.0847629117433417,0.083163711149613,1.2820014946376657
0.0895605236291885,237.66000366210935,0.0911603775687979,0.0868419921292811,0.07413284392451466,69.99788834390783,0.0051032662954725305,-0.00039717916294153884,0.005500445458414069,0.07692758482542578,0.0868419921292811,0.09675639943313644,22.833210203413614,0.7177833382857661,0.01982881460771066,0.7177833382857661,0,0,0.004318385439516792,0.8711333531430646,1.2577594844906261,0,0,-12166,-13316,False,False,False,19,11,1986,2,0.0906266810748498,0.0898270712074786,0.0911603445665079,0.0911603644490241,0.0911603644490241,0.0943587488904588,0.0948918107265386,0.0927595610758266,0.0874282662159236,0.0842298711695472,0.083163711149613,0.0836967949659929,0.0820976038907695,0.0844964510010101,243.22999572753903,236.6499938964844,243.1999969482422,185300000.0,59673600.0,0.0916934387337846,0.0863621681928634,-5.26352250643916
0.1028884202241897,242.1699981689453,0.1007561629310864,0.10306155736068154,0.09511033704112207,50.75000611676201,0.0022677825888201414,-0.0006622954989880642,0.0029300780878082056,0.09889349612390237,0.10306155736068154,0.1072296185974607,8.088488750839119,0.22344523045244252,0.008336122473558333,0.22344523045244252,0,0,-0.0023053944295951395,-1.10621907819023,1.0842939404540226,0,0,-12124,-13274,False,False,True,31,12,1986,2,0.1050207018164092,0.1052871951251571,0.1055537844981721,0.1044875706407566,0.1034214594100139,0.1012892022926723,0.1002224248717212,0.0991563445024813,0.0986232499885168,0.1007561549760465,0.104487631490733,0.103687989892638,0.102888380521783,0.1034214813022764,244.6699981689453,243.0399932861328,244.66000366210935,126200000.0,25401600.0,0.1023553554010762,0.099689409281412,1.0581248378781467
