Open,Open_SP500,Close_lag_1,SMA_20_lag1,SMA_50_lag1,RSI_14_lag1,MACD_12_26_9_lag1,MACDh_12_26_9_lag1,MACDs_12_26_9_lag1,BBL_20_2.0_lag1,BBM_20_2.0_lag1,BBU_20_2.0_lag1,BBB_20_2.0_lag1,BBP_20_2.0_lag1,BBW_lag1,BB%B_lag1,Squeeze_lag1,Breakout_lag1,Dist_from_Middle_lag1,Z_Score_lag1,BB_Ratio_lag1,MACD_Buy_Signal_lag1,MACD_Sell_Signal_lag1,days_since_covid_begin,days_since_covid_end,season_Spring,season_Summer,season_Winter,day,month,year,day_of_week,Close_lag_2,Close_lag_3,Close_lag_4,Close_lag_5,Close_lag_6,Close_lag_7,Close_lag_8,Close_lag_9,Close_lag_10,Close_lag_11,Close_lag_12,Close_lag_13,Close_lag_14,Close_lag_15,High_SP500_lag_1,Low_SP500_lag_1,Close_SP500_lag_1,Volume_SP500_lag_1,Volume_lag_1,High_lag_1,Low_lag_1,ChangeRatio
0.0332532115280628,1332.050048828125,0.0334320137664247,0.03621428725221369,0.03879100661446418,40.26461552151867,-0.0012651837155817705,-6.556233422596452e-05,-0.001199621381355806,0.0314079347974208,0.03621428725221369,0.04102063970700658,26.543957202963256,0.21056289442376272,0.009612704909585781,0.21056289442376272,0,0,-0.002782273485788994,-1.157748422304949,1.306059757560856,0,0,-7615,-8765,True,False,False,6,5,1999,3,0.0351037199770367,0.0352229240035626,0.0347460856023392,0.0345067294340022,0.0348652757439188,0.0319996648226712,0.0329551646186233,0.0345067355717703,0.0362976481415248,0.0355814775217514,0.0362976431094866,0.0384470811290439,0.036536977608908,0.0367754101753234,1347.3199462890625,1317.43994140625,1332.0,913500000.0,144576000.0,0.0339097715914249,0.0315219013957073,0.7159357685628768
0.0360592268407344,1339.489990234375,0.0362976333737242,0.03480535963115198,0.03747758460852772,52.19528946858609,-0.0006303646254099127,0.00040486675513303166,-0.0010352313805429443,0.03172371097892061,0.03480535963115198,0.037887008283383344,17.707897202551447,0.7421226283359222,0.006163297304462731,0.7421226283359222,0,0,0.0014922737425722213,0.9684905133436891,1.1942804644941458,0,0,-7604,-8754,True,False,False,17,5,1999,0,0.0362976342439651,0.0355814571199386,0.0348652795090404,0.0331935874375036,0.0322380719855825,0.0336713655111294,0.0334320137664247,0.0351037199770367,0.0352229240035626,0.0347460856023392,0.0345067294340022,0.0348652757439188,0.0319996648226712,0.0329551646186233,1367.56005859375,1332.6300048828125,1367.56005859375,727800000.0,28464000.0,0.0362976333737242,0.0339097637314903,-6.57854001698899
0.0337905511260032,1293.6400146484375,0.0343875375922386,0.033936781795949514,0.03532241335770313,51.69326916801812,-0.000563579304016612,0.00020148626781893973,-0.0007650655718355518,0.030111027085940247,0.033936781795949514,0.03776253650595878,22.546361249055654,0.5589107026529669,0.007651509420018535,0.5589107026529669,0,0,0.00045075579628908735,0.23564281061186773,1.2541098780250926,0,0,-7579,-8729,False,True,False,11,6,1999,4,0.0339097637314903,0.0330743740446048,0.0327754387343184,0.0325966365635395,0.0323572941124439,0.0327158520552332,0.0324774263370235,0.0327158480375803,0.0327158427390984,0.0324774272739887,0.0324774285055939,0.0327158405499232,0.0327158467969338,0.036297655526834,1318.6400146484375,1293.280029296875,1318.6400146484375,716500000.0,36096000.0,0.0346259570967825,0.0341491146715999,0.34660991600021934
0.0372531674802303,1388.1199951171875,0.035103718208573,0.03349804001890107,0.03382874794595807,55.3687119703061,0.00021016672273996978,0.00039626944478559966,-0.00018610272204562988,0.031283946100268314,0.03349804001890107,0.03571213393753382,13.219244573016596,0.8626039022462669,0.004428187837265507,0.8626039022462669,0,0,0.0016056781896719302,1.450415608985068,1.1415482504372276,0,0,-7554,-8704,False,True,False,6,7,1999,1,0.0365369831444714,0.0346259558748187,0.0336713476883949,0.0337905729501384,0.0319996683753438,0.0331936006553037,0.0319996574953473,0.0329551755406455,0.0322380769303506,0.0327158297072215,0.0331936047723967,0.0329551646229765,0.0324774272739887,0.0338501748279971,1391.219970703125,1379.5699462890625,1380.9599609375,613570000.0,224880000.0,0.0371339581906795,0.0343875407007007,6.802334178851284
0.0423874519765377,1399.0999755859375,0.037253157916644,0.0342412714923096,0.03412244600223484,60.85585893657031,0.0008671603642033746,0.0005128710470715176,0.00035428931713185694,0.03053884680952264,0.0342412714923096,0.03794369617509656,21.625509342540063,0.9067451308782914,0.00740484936557392,0.9067451308782914,0,0,0.0030118864243343993,1.626980523513166,1.2424731166752812,0,0,-7548,-8698,False,True,False,12,7,1999,0,0.036775410748131,0.0374915844757252,0.0374915904303224,0.035103718208573,0.0365369831444714,0.0346259558748187,0.0336713476883949,0.0337905729501384,0.0319996683753438,0.0331936006553037,0.0319996574953473,0.0329551755406455,0.0322380769303506,0.0327158297072215,1403.280029296875,1394.4200439453125,1394.4200439453125,701000000.0,211728000.0,0.0408349635847729,0.037253157916644,15.3846286610577
0.0389248542487621,1379.2900390625,0.0408349572232766,0.03735462772636195,0.035228110417100895,61.868223657438435,0.0021674092994620475,0.0004481110317416108,0.0017192982677204367,0.02972791831955576,0.03735462772636195,0.04498133713316814,40.83408065354034,0.7281671761224277,0.01525341881361238,0.7281671761224277,0,0,0.0034803294969146456,0.9126687044897104,1.5131008047602952,0,0,-7539,-8689,False,True,False,21,7,1999,2,0.0420289023709138,0.0417904757867289,0.0411935209643137,0.0425066602863804,0.0428651964651292,0.0429844179266371,0.037253157916644,0.036775410748131,0.0374915844757252,0.0374915904303224,0.035103718208573,0.0365369831444714,0.0346259558748187,0.0336713476883949,1407.6500244140625,1375.1500244140625,1407.6500244140625,754800000.0,178752000.0,0.0408349572232766,0.0386864255147371,-2.9237830732280994
0.0470439791679382,1362.010009765625,0.0481187164925166,0.042023260812775534,0.038931950841390756,64.60756304858769,0.002793331339554561,0.0008038153227364069,0.0019895160168181543,0.0331609791430154,0.042023260812775534,0.05088554248253567,42.177981900280834,0.8438987783778061,0.017724563339520272,0.8438987783778061,0,0,0.006095455679741069,1.3755951135112243,1.5345006027439194,0,0,-7503,-8653,False,True,False,26,8,1999,3,0.0475217322153043,0.0506257827544367,0.0519398478317268,0.0457308219085131,0.041312722602092,0.04179048538208,0.043700588786751,0.0434621556329731,0.0420289063323781,0.0398803725352133,0.0386864375337155,0.0385662971895705,0.0383278777624919,0.0378501199791315,1382.8399658203125,1359.199951171875,1363.5,864600000.0,350352000.0,0.0485964745125725,0.0458500568025428,-0.7451569507968168
0.0494914539158344,1324.02001953125,0.0479994873652776,0.043032190375913985,0.03952416833142761,63.91806507046114,0.0027645593678397515,0.0004928716632751897,0.0022716877045645617,0.03403709076299605,0.043032190375913985,0.05202728998883192,41.80637580536771,0.7761112829829053,0.017990199225835876,0.7761112829829053,0,0,0.004967296989363615,1.1044451319316215,1.5285469122817688,0,0,-7499,-8649,False,True,False,30,8,1999,0,0.0477601565319384,0.0481187164925166,0.0475217322153043,0.0506257827544367,0.0519398478317268,0.0457308219085131,0.041312722602092,0.04179048538208,0.043700588786751,0.0434621556329731,0.0420289063323781,0.0398803725352133,0.0386864375337155,0.0385662971895705,1365.6300048828125,1347.3499755859375,1362.010009765625,570050000.0,552384000.0,0.0515812891333807,0.0477601489954446,5.223152329480089
0.0457308366894722,1325.4000244140625,0.0372531610751628,0.04336657834541374,0.04369846662398456,37.95447560348115,-0.002498391967884303,-0.0008432199381938283,-0.0016551720296904748,0.03263379220937805,0.04336657834541374,0.05409936448144943,49.497961543330945,0.21519896172509492,0.02146557227207138,0.21519896172509492,0,0,-0.006113417270250943,-1.1392041530996202,1.6577713106202463,0,0,-7462,-8612,False,False,False,6,10,1999,2,0.0377309254778395,0.0361784376800243,0.0382086806459153,0.0409541797506862,0.0368350017335915,0.0368946182254464,0.0382086763599823,0.0416712784701054,0.0405965508934446,0.0439399269577651,0.0457308357536952,0.0463874101091122,0.0472833238815446,0.0469247723476749,1316.4100341796875,1286.43994140625,1304.5999755859375,965700000.0,478080000.0,0.041074305469438,0.0372531610751628,9.93477749098162
0.0410743094980716,1296.7099609375,0.0408349709366708,0.0406679811362476,0.04440052284050732,48.56493720849024,-0.00089647969980753,9.03357704337734e-05,-0.0009868154702413034,0.03510267854557266,0.0406679811362476,0.04623328372692254,27.369455946336885,0.5150027602005867,0.011130605181349881,0.5150027602005867,0,0,0.00016698980042319927,0.0600110408023465,1.3170870612309364,0,0,-7441,-8591,False,False,False,27,10,1999,2,0.0409541813726611,0.0401187841973209,0.0383278842020666,0.0377309085575454,0.0398803756806583,0.0409541715120149,0.0390440657691167,0.0420289064931758,0.0426258645079975,0.0439399322020862,0.0452530684835498,0.04274599912298,0.0476409453211426,0.0409541797363372,1303.4599609375,1281.8599853515625,1293.6300048828125,878300000.0,481248000.0,0.0444176961792104,0.0405965514209558,5.847612824921665
